dataset,gene,position,effective_fraction,effective_sequences,null_p95,null_max
SARS-CoV-2,ORF1ab,2746,0.1,27875,0.014011796767072591,0.019294846278778192
SARS-CoV-2,ORF1ab,2755,0.5,139369,0.007304260086493572,0.009718385621647419
SARS-CoV-2,ORF1ab,2755,0.25,69685,0.009760621933622312,0.012628987640491475
SARS-CoV-2,ORF1ab,2755,0.1,27875,0.01408157841792478,0.019246992034443515
SARS-CoV-2,ORF1ab,2764,0.5,139369,0.0075891249961940925,0.010109941850181953
SARS-CoV-2,ORF1ab,2764,0.25,69684,0.010644925621913146,0.013444005791467734
SARS-CoV-2,ORF1ab,2764,0.1,27875,0.015779436093210197,0.01957275522285139
SARS-CoV-2,ORF1ab,2773,0.5,139369,0.007647543919815698,0.009070174841408879
SARS-CoV-2,ORF1ab,2773,0.25,69684,0.01063682676126632,0.01292154234898119
SARS-CoV-2,ORF1ab,2773,0.1,27875,0.016003335235592435,0.022416611084692204
SARS-CoV-2,ORF1ab,2782,0.5,139369,0.007616902346476983,0.00938633102957381
SARS-CoV-2,ORF1ab,2782,0.25,69684,0.010759974536426601,0.01393672620138772
SARS-CoV-2,ORF1ab,2782,0.1,27875,0.016247362377465154,0.019498327453090703
SARS-CoV-2,ORF1ab,2791,0.5,139369,0.007451113932423054,0.0090638369243905
SARS-CoV-2,ORF1ab,2791,0.25,69684,0.010305107033018086,0.01281332754773203
SARS-CoV-2,ORF1ab,2791,0.1,27875,0.015318448954244075,0.019101330416443463
SARS-CoV-2,ORF1ab,2800,0.5,139370,0.007558764367470183,0.010827532309335627
SARS-CoV-2,ORF1ab,2800,0.25,69685,0.010465080698516207,0.012758427437511481
SARS-CoV-2,ORF1ab,2800,0.1,27875,0.01565300793953088,0.020067310611099346
SARS-CoV-2,ORF1ab,2809,0.5,139369,0.007563170588944573,0.009515478638895599
SARS-CoV-2,ORF1ab,2809,0.25,69684,0.010345684431347748,0.013096877426217892
SARS-CoV-2,ORF1ab,2809,0.1,27875,0.015235406078853852,0.018671249635586817
SARS-CoV-2,ORF1ab,2818,0.5,139369,0.007584518273198819,0.009446502138219477
SARS-CoV-2,ORF1ab,2818,0.25,69684,0.010470788702019932,0.013487892787609241
SARS-CoV-2,ORF1ab,2818,0.1,27875,0.015108467253893823,0.019110934351256496
SARS-CoV-2,ORF1ab,2827,0.5,139369,0.007786377674786333,0.010077870622689628
SARS-CoV-2,ORF1ab,2827,0.25,69685,0.010931785725007127,0.012794866359481244
SARS-CoV-2,ORF1ab,2827,0.1,27875,0.016956548751104025,0.02203660991935532
SARS-CoV-2,ORF1ab,2836,0.5,139370,0.007443249190996901,0.009046501346696772
SARS-CoV-2,ORF1ab,2836,0.25,69685,0.010302266816751109,0.013458963806249592
SARS-CoV-2,ORF1ab,2836,0.1,27875,0.015216708614262655,0.01840370023206304
SARS-CoV-2,ORF1ab,2845,0.5,139369,0.007607570235538503,0.009204318384682742
SARS-CoV-2,ORF1ab,2845,0.25,69685,0.010630462221235008,0.013477190171635843
SARS-CoV-2,ORF1ab,2845,0.1,27875,0.016122061018504795,0.019557141266195132
SARS-CoV-2,ORF1ab,2854,0.5,139369,0.007708732270814633,0.010264125382226187
SARS-CoV-2,ORF1ab,2854,0.25,69684,0.010604800348039355,0.01246431757521521
SARS-CoV-2,ORF1ab,2854,0.1,27875,0.015804607161478017,0.018356846602068003
SARS-CoV-2,ORF1ab,2863,0.5,139370,0.007219992327987232,0.008854288034723172
SARS-CoV-2,ORF1ab,2863,0.25,69685,0.009729756196502543,0.01228112282709805
SARS-CoV-2,ORF1ab,2863,0.1,27875,0.013999755423796117,0.01756180885259001
SARS-CoV-2,ORF1ab,2872,0.5,139369,0.007712457064072073,0.00972372107286015
SARS-CoV-2,ORF1ab,2872,0.25,69684,0.01064238280508669,0.01391221743712364
SARS-CoV-2,ORF1ab,2872,0.1,27875,0.01643900538190943,0.021412080651488648
SARS-CoV-2,ORF1ab,2881,0.5,139369,0.007560597517949352,0.009301647671864246
SARS-CoV-2,ORF1ab,2881,0.25,69685,0.010093924464942184,0.01348893770290711
SARS-CoV-2,ORF1ab,2881,0.1,27875,0.014943534164904442,0.01761105259753397
SARS-CoV-2,ORF1ab,2890,0.5,139369,0.007554597526249389,0.009254739655449859
SARS-CoV-2,ORF1ab,2890,0.25,69685,0.010683441128679444,0.013136588270502098
SARS-CoV-2,ORF1ab,2890,0.1,27875,0.015748098176677397,0.01946820793583725
SARS-CoV-2,ORF1ab,2899,0.5,139368,0.007791370474733908,0.008973040226195477
SARS-CoV-2,ORF1ab,2899,0.25,69684,0.010594834442314398,0.013132039013769182
SARS-CoV-2,ORF1ab,2899,0.1,27875,0.016467488658490567,0.01962880353807908
SARS-CoV-2,ORF1ab,2908,0.5,139369,0.007764552735259164,0.009886356791691512
SARS-CoV-2,ORF1ab,2908,0.25,69684,0.010717159359980535,0.013443765803287664
SARS-CoV-2,ORF1ab,2908,0.1,27875,0.01642140362295219,0.01969972954852932
SARS-CoV-2,ORF1ab,2917,0.5,139370,0.0075980612369431514,0.010266596895724388
SARS-CoV-2,ORF1ab,2917,0.25,69685,0.010329356244398048,0.012796508760779321
SARS-CoV-2,ORF1ab,2917,0.1,27875,0.01577041381267097,0.02001077241639507
SARS-CoV-2,ORF1ab,2926,0.5,139370,0.007312085729582785,0.009280389898371554
SARS-CoV-2,ORF1ab,2926,0.25,69685,0.00979762266114145,0.013726390168577258
SARS-CoV-2,ORF1ab,2926,0.1,27875,0.013733645623691665,0.016556550900070223
SARS-CoV-2,ORF1ab,2935,0.5,139369,0.007328309669606904,0.009537558572388862
SARS-CoV-2,ORF1ab,2935,0.25,69685,0.009763181636112372,0.011867872315396794
SARS-CoV-2,ORF1ab,2935,0.1,27875,0.01426079014717394,0.018024620865973243
SARS-CoV-2,ORF1ab,2944,0.5,139369,0.0073803067915223204,0.009088627696986519
SARS-CoV-2,ORF1ab,2944,0.25,69684,0.010117599756051497,0.012100590478032058
SARS-CoV-2,ORF1ab,2944,0.1,27875,0.014873859378458852,0.019058677060577837
SARS-CoV-2,ORF1ab,2953,0.5,139369,0.007471867569633157,0.00886942099077304
SARS-CoV-2,ORF1ab,2953,0.25,69684,0.010299449794988544,0.012642660960808351
SARS-CoV-2,ORF1ab,2953,0.1,27875,0.014578300080886323,0.017821183936396215
SARS-CoV-2,ORF1ab,2962,0.5,139369,0.007721896514078597,0.009129588087699987
SARS-CoV-2,ORF1ab,2962,0.25,69685,0.010584620847180691,0.012643015811972828
SARS-CoV-2,ORF1ab,2962,0.1,27875,0.015782741403338473,0.01878955687892186
SARS-CoV-2,ORF1ab,2971,0.5,139368,0.007703681675828352,0.009937487058062834
SARS-CoV-2,ORF1ab,2971,0.25,69684,0.010741858435391062,0.013033520819845311
SARS-CoV-2,ORF1ab,2971,0.1,27875,0.015694225232005646,0.02015609206966013
SARS-CoV-2,ORF1ab,2980,0.5,139368,0.007677795591803531,0.009381418629066017
SARS-CoV-2,ORF1ab,2980,0.25,69684,0.010634971955541013,0.013058112899855636
SARS-CoV-2,ORF1ab,2980,0.1,27875,0.016389255991233826,0.02023853981772606
SARS-CoV-2,ORF1ab,2989,0.5,139370,0.007683949593897144,0.00981969701005846
SARS-CoV-2,ORF1ab,2989,0.25,69685,0.010872071180149356,0.013061524779739063
SARS-CoV-2,ORF1ab,2989,0.1,27875,0.016801698624700587,0.019665653336150956
SARS-CoV-2,ORF1ab,2998,0.5,139369,0.010357457409858672,0.011909892629802436
SARS-CoV-2,ORF1ab,2998,0.25,69685,0.01450506107803215,0.016456003576159416
SARS-CoV-2,ORF1ab,2998,0.1,27875,0.02247895115634307,0.026975580211125536
SARS-CoV-2,ORF1ab,3007,0.5,139370,0.0073351648750276405,0.009011921633334386
SARS-CoV-2,ORF1ab,3007,0.25,69685,0.01048252785449298,0.01339271155826126
SARS-CoV-2,ORF1ab,3007,0.1,27875,0.014684805526424007,0.018851284599051457
SARS-CoV-2,ORF1ab,3016,0.5,139368,0.007569081996802427,0.008932233605651931
SARS-CoV-2,ORF1ab,3016,0.25,69684,0.010416263871091616,0.012917375630542113
SARS-CoV-2,ORF1ab,3016,0.1,27875,0.015688655788062007,0.020511938962580887
SARS-CoV-2,ORF1ab,3025,0.5,139370,0.007473964965627757,0.009622791682087545
SARS-CoV-2,ORF1ab,3025,0.25,69685,0.010423766184611086,0.012570578617000132
SARS-CoV-2,ORF1ab,3025,0.1,27875,0.015267886139765562,0.019569491851551695
SARS-CoV-2,ORF1ab,3034,0.5,139369,0.007523691562417399,0.009431337910530267
SARS-CoV-2,ORF1ab,3034,0.25,69684,0.010405829006843595,0.01284471938688771
SARS-CoV-2,ORF1ab,3034,0.1,27875,0.015265764965833498,0.018242708201992225
SARS-CoV-2,ORF1ab,3043,0.5,139369,0.007443497232466921,0.009065776768141307
SARS-CoV-2,ORF1ab,3043,0.25,69684,0.010377626130333972,0.014414883185589962
SARS-CoV-2,ORF1ab,3043,0.1,27875,0.015263233923890649,0.0205624218472845
SARS-CoV-2,ORF1ab,3052,0.5,139369,0.007665011653341006,0.008901408740637617
SARS-CoV-2,ORF1ab,3052,0.25,69685,0.01039309298116954,0.012812093773729695
SARS-CoV-2,ORF1ab,3052,0.1,27875,0.015228440184798674,0.01768969253359408
SARS-CoV-2,ORF1ab,3061,0.5,139368,0.007796077380543694,0.009984396972781192
SARS-CoV-2,ORF1ab,3061,0.25,69684,0.010601133467426815,0.012738467471280317
SARS-CoV-2,ORF1ab,3061,0.1,27875,0.016542430344346975,0.01985302511259624
SARS-CoV-2,ORF1ab,3070,0.5,139369,0.00764848383028034,0.009167285792852328
SARS-CoV-2,ORF1ab,3070,0.25,69684,0.010552837250931766,0.013006420909377455
SARS-CoV-2,ORF1ab,3070,0.1,27875,0.01582710590924906,0.01941598398524162
SARS-CoV-2,ORF1ab,3079,0.5,139368,0.007341932812402571,0.009115678260047803
SARS-CoV-2,ORF1ab,3079,0.25,69684,0.010205083798503272,0.012022114254326763
SARS-CoV-2,ORF1ab,3079,0.1,27875,0.015036016126264293,0.01946347600062527
SARS-CoV-2,ORF1ab,3088,0.5,139370,0.007154364409608744,0.008172929130278494
SARS-CoV-2,ORF1ab,3088,0.25,69685,0.009531130290900514,0.011458257417085076
SARS-CoV-2,ORF1ab,3088,0.1,27875,0.013695390387218112,0.016651633319537312
SARS-CoV-2,ORF1ab,3097,0.5,139369,0.007515447747529991,0.009335523591730252
SARS-CoV-2,ORF1ab,3097,0.25,69684,0.010501487687704666,0.012050000893204233
SARS-CoV-2,ORF1ab,3097,0.1,27875,0.015260220933542458,0.019745031701031174
SARS-CoV-2,ORF1ab,3106,0.5,139368,0.007233212784649023,0.00863051987631186
SARS-CoV-2,ORF1ab,3106,0.25,69684,0.009821451700542883,0.011723487125487365
SARS-CoV-2,ORF1ab,3106,0.1,27875,0.013919176534537793,0.01727507820633902
SARS-CoV-2,ORF1ab,3115,0.5,139369,0.007538432583140238,0.008913941845400574
SARS-CoV-2,ORF1ab,3115,0.25,69684,0.01022229777356226,0.012408751847541963
SARS-CoV-2,ORF1ab,3115,0.1,27875,0.015061353036862943,0.018380380751193418
SARS-CoV-2,ORF1ab,3124,0.5,139369,0.007628033277418339,0.010210327250873912
SARS-CoV-2,ORF1ab,3124,0.25,69685,0.010363637384021464,0.013266422231680888
SARS-CoV-2,ORF1ab,3124,0.1,27875,0.015566325826386654,0.01966893570232042
SARS-CoV-2,ORF1ab,3133,0.5,139369,0.007536167629090525,0.00953149443676808
SARS-CoV-2,ORF1ab,3133,0.25,69685,0.010506665375913523,0.012161196237431433
SARS-CoV-2,ORF1ab,3133,0.1,27875,0.015589134600220883,0.018943417721852193
SARS-CoV-2,ORF1ab,3142,0.5,139369,0.007596145879446367,0.00959986058224142
SARS-CoV-2,ORF1ab,3142,0.25,69685,0.01074081369398113,0.013148485918767569
SARS-CoV-2,ORF1ab,3142,0.1,27875,0.016530354898944753,0.020128101379457752
SARS-CoV-2,ORF1ab,3151,0.5,139370,0.007513487015468865,0.0090468390836064
SARS-CoV-2,ORF1ab,3151,0.25,69685,0.010359914074047539,0.012249799211893266
SARS-CoV-2,ORF1ab,3151,0.1,27875,0.01525654649358563,0.019093702565396383
SARS-CoV-2,ORF1ab,3160,0.5,139369,0.010282544651609745,0.012204997588521522
SARS-CoV-2,ORF1ab,3160,0.25,69684,0.014622213038899908,0.017220310317490755
SARS-CoV-2,ORF1ab,3160,0.1,27875,0.022900173969663016,0.025763866145309726
SARS-CoV-2,ORF1ab,3169,0.5,139369,0.007403085334734564,0.008848479301456514
SARS-CoV-2,ORF1ab,3169,0.25,69685,0.00986827477127164,0.012662326560998475
SARS-CoV-2,ORF1ab,3169,0.1,27875,0.014406631357984232,0.018741122139922736
SARS-CoV-2,ORF1ab,3178,0.5,139368,0.0075784542638373704,0.009318142076574814
SARS-CoV-2,ORF1ab,3178,0.25,69684,0.010495674166160698,0.012972008807442292
SARS-CoV-2,ORF1ab,3178,0.1,27875,0.015852533130176618,0.018988125846951028
SARS-CoV-2,ORF1ab,3187,0.5,139368,0.010004746872975654,0.012046654637852646
SARS-CoV-2,ORF1ab,3187,0.25,69684,0.013370469203902814,0.015671073415058547
SARS-CoV-2,ORF1ab,3187,0.1,27875,0.01931760678804612,0.02316952938605185
SARS-CoV-2,ORF1ab,3196,0.5,139370,0.007717264113951032,0.009408118575826303
SARS-CoV-2,ORF1ab,3196,0.25,69685,0.010608699743931103,0.012885898772658371
SARS-CoV-2,ORF1ab,3196,0.1,27875,0.016200081727355858,0.019837603418653187
SARS-CoV-2,ORF1ab,3205,0.5,139369,0.00776672135838173,0.009978882269073123
SARS-CoV-2,ORF1ab,3205,0.25,69684,0.010654814523923502,0.013877827335853425
SARS-CoV-2,ORF1ab,3205,0.1,27875,0.016288397265317826,0.019772516665453398
SARS-CoV-2,ORF1ab,3214,0.5,139368,0.0077090416088290755,0.010029195589581994
SARS-CoV-2,ORF1ab,3214,0.25,69684,0.01081947089489181,0.01340340091260098
SARS-CoV-2,ORF1ab,3214,0.1,27875,0.016560743309574317,0.022032598845837744
SARS-CoV-2,ORF1ab,3223,0.5,139369,0.007317043114667756,0.009166806203563941
SARS-CoV-2,ORF1ab,3223,0.25,69685,0.010024047213452847,0.012113120011821268
SARS-CoV-2,ORF1ab,3223,0.1,27875,0.014742325347009715,0.017675231572856265
SARS-CoV-2,ORF1ab,3232,0.5,139369,0.007471502825423545,0.009284736061621324
SARS-CoV-2,ORF1ab,3232,0.25,69685,0.01038712426536074,0.012608778022253702
SARS-CoV-2,ORF1ab,3232,0.1,27875,0.015493419406954067,0.018841626044411492
SARS-CoV-2,ORF1ab,3241,0.5,139368,0.0075717566937593735,0.00917618839984959
SARS-CoV-2,ORF1ab,3241,0.25,69684,0.01034555292875044,0.012578971317501802
SARS-CoV-2,ORF1ab,3241,0.1,27875,0.015293911471367631,0.018556535450199533
SARS-CoV-2,ORF1ab,3250,0.5,139368,0.007447483830201039,0.008820051799619817
SARS-CoV-2,ORF1ab,3250,0.25,69684,0.010106736710749015,0.012598561716654707
SARS-CoV-2,ORF1ab,3250,0.1,27875,0.014873714488271848,0.01898118137406004
SARS-CoV-2,ORF1ab,3259,0.5,139368,0.0075136587748297606,0.010569323804891843
SARS-CoV-2,ORF1ab,3259,0.25,69684,0.01057622105252295,0.013265660426700117
SARS-CoV-2,ORF1ab,3259,0.1,27875,0.016170668667678644,0.019814442966605183
SARS-CoV-2,ORF1ab,3268,0.5,139369,0.007625074957713141,0.0101191954706692
SARS-CoV-2,ORF1ab,3268,0.25,69684,0.010724331275117847,0.012975568614144395
SARS-CoV-2,ORF1ab,3268,0.1,27875,0.01613624317170852,0.02061030626052849
SARS-CoV-2,ORF1ab,3277,0.5,139369,0.007696959131159101,0.009762864439967376
SARS-CoV-2,ORF1ab,3277,0.25,69685,0.010686902531218696,0.013016438910225827
SARS-CoV-2,ORF1ab,3277,0.1,27875,0.01627560895799623,0.019655905935497153
SARS-CoV-2,ORF1ab,3286,0.5,139370,0.007748915334578886,0.00924784763347498
SARS-CoV-2,ORF1ab,3286,0.25,69685,0.01077081735708098,0.014820200254512503
SARS-CoV-2,ORF1ab,3286,0.1,27875,0.016347134712009225,0.019457905251133185
SARS-CoV-2,ORF1ab,3295,0.5,139369,0.010331462655390951,0.012213338389275743
SARS-CoV-2,ORF1ab,3295,0.25,69684,0.014688449729843659,0.016705387000346524
SARS-CoV-2,ORF1ab,3295,0.1,27875,0.022756075136536182,0.026062523875898892
SARS-CoV-2,ORF1ab,3304,0.5,139369,0.007753563156666962,0.009310566126724136
SARS-CoV-2,ORF1ab,3304,0.25,69685,0.010538153589998666,0.012946717982012567
SARS-CoV-2,ORF1ab,3304,0.1,27875,0.016231889333610517,0.019882273389095286
SARS-CoV-2,ORF1ab,3313,0.5,139369,0.0076540615037594874,0.010831356487348507
SARS-CoV-2,ORF1ab,3313,0.25,69685,0.01059762525443261,0.012556568910347957
SARS-CoV-2,ORF1ab,3313,0.1,27875,0.01616818226390309,0.018378309890358786
SARS-CoV-2,ORF1ab,3322,0.5,139369,0.007617231640213435,0.009163311924732973
SARS-CoV-2,ORF1ab,3322,0.25,69684,0.010815184971433061,0.014440819841988493
SARS-CoV-2,ORF1ab,3322,0.1,27875,0.016670346044003956,0.020936437777844923
SARS-CoV-2,ORF1ab,3331,0.5,139369,0.007706714659269919,0.00965163067261754
SARS-CoV-2,ORF1ab,3331,0.25,69685,0.01079365341551004,0.01326882946750628
SARS-CoV-2,ORF1ab,3331,0.1,27875,0.01661152953409455,0.01962791356881308
SARS-CoV-2,ORF1ab,3340,0.5,139368,0.007797261327714548,0.009191186608890425
SARS-CoV-2,ORF1ab,3340,0.25,69684,0.010588260437427135,0.014377846316193614
SARS-CoV-2,ORF1ab,3340,0.1,27875,0.015916407213900172,0.02151389078549022
SARS-CoV-2,ORF1ab,3349,0.5,139369,0.007764626633066198,0.009690703929443361
SARS-CoV-2,ORF1ab,3349,0.25,69685,0.010769853821862572,0.013122601492204749
SARS-CoV-2,ORF1ab,3349,0.1,27875,0.016577142042570214,0.020375893387315075
SARS-CoV-2,ORF1ab,3358,0.5,139370,0.0075860518718068246,0.009289052790264289
SARS-CoV-2,ORF1ab,3358,0.25,69685,0.010398327382603819,0.013315246571275481
SARS-CoV-2,ORF1ab,3358,0.1,27875,0.01601195939227452,0.019615396586876412
SARS-CoV-2,ORF1ab,3367,0.5,139369,0.007778588130036936,0.009829929935806024
SARS-CoV-2,ORF1ab,3367,0.25,69685,0.010629475342547072,0.01381632321089215
SARS-CoV-2,ORF1ab,3367,0.1,27875,0.0167222620780026,0.020024400366727788
SARS-CoV-2,ORF1ab,3376,0.5,139369,0.0076139297900392955,0.009074224395724546
SARS-CoV-2,ORF1ab,3376,0.25,69684,0.010569613761413934,0.012853735155612736
SARS-CoV-2,ORF1ab,3376,0.1,27875,0.016459162546686407,0.019630098082149394
SARS-CoV-2,ORF1ab,3385,0.5,139368,0.007850057694002429,0.009379290993362115
SARS-CoV-2,ORF1ab,3385,0.25,69684,0.010678454689383023,0.012545685813973083
SARS-CoV-2,ORF1ab,3385,0.1,27875,0.016190270422730822,0.019556349724445185
SARS-CoV-2,ORF1ab,3394,0.5,139370,0.0076979509555407015,0.009288451633726049
SARS-CoV-2,ORF1ab,3394,0.25,69685,0.010577668676296925,0.012808347139563761
SARS-CoV-2,ORF1ab,3394,0.1,27875,0.016152125648695035,0.020794119095678573
SARS-CoV-2,ORF1ab,3403,0.5,139369,0.007648699418946368,0.009163496849827747
SARS-CoV-2,ORF1ab,3403,0.25,69684,0.010716273562572655,0.013486516489563815
SARS-CoV-2,ORF1ab,3403,0.1,27875,0.016616979380817215,0.020820859380855875
SARS-CoV-2,ORF1ab,3412,0.5,139370,0.007756220647526104,0.009159751261191791
SARS-CoV-2,ORF1ab,3412,0.25,69685,0.010877888734406168,0.014270614455450475
SARS-CoV-2,ORF1ab,3412,0.1,27875,0.016337408267667927,0.020956829587994764
SARS-CoV-2,ORF1ab,3421,0.5,139368,0.00768103809110732,0.009278438593799732
SARS-CoV-2,ORF1ab,3421,0.25,69684,0.010759380571289445,0.012553020826705051
SARS-CoV-2,ORF1ab,3421,0.1,27875,0.016584390897616885,0.021069872536921764
SARS-CoV-2,ORF1ab,3430,0.5,139369,0.007816972247357402,0.009326494923104283
SARS-CoV-2,ORF1ab,3430,0.25,69685,0.01090588501741856,0.013333084332753294
SARS-CoV-2,ORF1ab,3430,0.1,27875,0.017190728476348217,0.0206311569857503
SARS-CoV-2,ORF1ab,3439,0.5,139369,0.007784459826202509,0.00934925655914426
SARS-CoV-2,ORF1ab,3439,0.25,69685,0.010370689546694494,0.012038911456259235
SARS-CoV-2,ORF1ab,3439,0.1,27875,0.01564233088064833,0.019881430342589573
SARS-CoV-2,ORF1ab,3448,0.5,139369,0.007847883849082098,0.009819641975694878
SARS-CoV-2,ORF1ab,3448,0.25,69685,0.010923132658147436,0.014033174430892557
SARS-CoV-2,ORF1ab,3448,0.1,27875,0.016415485821944006,0.019547424285019266
SARS-CoV-2,ORF1ab,3457,0.5,139369,0.0076085577740884125,0.00963863664960148
SARS-CoV-2,ORF1ab,3457,0.25,69685,0.010771782056954584,0.01291721353730182
SARS-CoV-2,ORF1ab,3457,0.1,27875,0.016298453465783732,0.019983954931474184
SARS-CoV-2,ORF1ab,3466,0.5,139370,0.007893001010271806,0.010084215157335442
SARS-CoV-2,ORF1ab,3466,0.25,69685,0.011081279492571271,0.013747283873523293
SARS-CoV-2,ORF1ab,3466,0.1,27875,0.01706187415676319,0.02200101198865635
SARS-CoV-2,ORF1ab,3475,0.5,139368,0.0077264208994439485,0.009912101212332552
SARS-CoV-2,ORF1ab,3475,0.25,69684,0.010848284431756143,0.014089124641935324
SARS-CoV-2,ORF1ab,3475,0.1,27875,0.016573341831940813,0.020165471215552982
SARS-CoV-2,ORF1ab,3484,0.5,139369,0.007718381690986398,0.009457585735197682
SARS-CoV-2,ORF1ab,3484,0.25,69684,0.010810769541821742,0.012790164586015416
SARS-CoV-2,ORF1ab,3484,0.1,27875,0.016425923100484206,0.020242704490563205
SARS-CoV-2,ORF1ab,3493,0.5,139368,0.0077996613101082605,0.009084276172739675
SARS-CoV-2,ORF1ab,3493,0.25,69684,0.010694813638510669,0.012827742222510359
SARS-CoV-2,ORF1ab,3493,0.1,27875,0.01638633271187296,0.018624738699504078
SARS-CoV-2,ORF1ab,3502,0.5,139369,0.007793636660872607,0.00931925254985124
SARS-CoV-2,ORF1ab,3502,0.25,69685,0.010905066059415788,0.012795192739812255
SARS-CoV-2,ORF1ab,3502,0.1,27875,0.016931692589852994,0.020611817046298928
SARS-CoV-2,ORF1ab,3511,0.5,139368,0.007798428626235495,0.009649876508606787
SARS-CoV-2,ORF1ab,3511,0.25,69684,0.010853508690885852,0.01384695588876724
SARS-CoV-2,ORF1ab,3511,0.1,27875,0.016692520121430854,0.020697621514083393
SARS-CoV-2,ORF1ab,3520,0.5,139368,0.007625487674891205,0.009071948231428983
SARS-CoV-2,ORF1ab,3520,0.25,69684,0.010496898805317682,0.012810216587605665
SARS-CoV-2,ORF1ab,3520,0.1,27875,0.016194257901066454,0.02019835780106018
SARS-CoV-2,ORF1ab,3529,0.5,139368,0.010188414659833389,0.0121099478149728
SARS-CoV-2,ORF1ab,3529,0.25,69684,0.01419377309219255,0.01656608757064453
SARS-CoV-2,ORF1ab,3529,0.1,27875,0.021757459520525,0.024757992013087874
SARS-CoV-2,ORF1ab,3538,0.5,139368,0.007527044210699306,0.010531222828664933
SARS-CoV-2,ORF1ab,3538,0.25,69684,0.010469266652254365,0.013794172307723807
SARS-CoV-2,ORF1ab,3538,0.1,27875,0.015811737316249352,0.01922040669225839
SARS-CoV-2,ORF1ab,3547,0.5,139368,0.00799413964102542,0.0100745153797516
SARS-CoV-2,ORF1ab,3547,0.25,69684,0.011117210862409856,0.013992610472117487
SARS-CoV-2,ORF1ab,3547,0.1,27875,0.017182448962966865,0.021340036090657353
SARS-CoV-2,ORF1ab,3556,0.5,139370,0.010068314818839937,0.011325899762781639
SARS-CoV-2,ORF1ab,3556,0.25,69685,0.013842002592039127,0.016532254855888356
SARS-CoV-2,ORF1ab,3556,0.1,27875,0.021087948750160696,0.024376149881636597
SARS-CoV-2,ORF1ab,3565,0.5,139369,0.007365866556606201,0.009114321050803008
SARS-CoV-2,ORF1ab,3565,0.25,69685,0.010142495273340641,0.012208522332534704
SARS-CoV-2,ORF1ab,3565,0.1,27875,0.014750238327039158,0.01766619378514915
SARS-CoV-2,ORF1ab,3574,0.5,139368,0.0075323267721001995,0.00908159210117685
SARS-CoV-2,ORF1ab,3574,0.25,69684,0.010160059594003111,0.012394413732717574
SARS-CoV-2,ORF1ab,3574,0.1,27875,0.014670128248784171,0.017254314663372666
SARS-CoV-2,ORF1ab,3583,0.5,139369,0.007390901102775949,0.009749701669593611
SARS-CoV-2,ORF1ab,3583,0.25,69685,0.010271919781385978,0.013024716202786644
SARS-CoV-2,ORF1ab,3583,0.1,27875,0.015554102018505732,0.018741745004297764
SARS-CoV-2,ORF1ab,3592,0.5,139368,0.010122648764594393,0.01170771497122867
SARS-CoV-2,ORF1ab,3592,0.25,69684,0.013976867001309493,0.016451204050664095
SARS-CoV-2,ORF1ab,3592,0.1,27875,0.02108105365714066,0.025304417094388108
SARS-CoV-2,ORF1ab,3601,0.5,139369,0.007785343483545366,0.00944181721266512
SARS-CoV-2,ORF1ab,3601,0.25,69685,0.010722875630183018,0.013351727401460302
SARS-CoV-2,ORF1ab,3601,0.1,27875,0.016630981332796106,0.021653163169899084
SARS-CoV-2,ORF1ab,3610,0.5,139369,0.007635877338856678,0.009179686416542498
SARS-CoV-2,ORF1ab,3610,0.25,69684,0.010557415164642245,0.012481951965310848
SARS-CoV-2,ORF1ab,3610,0.1,27875,0.016232292705578667,0.01959183717797704
